rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,time/episodes,train/n_updates,train/learning_rate,train/loss,eval/mean_reward,eval/mean_ep_length
6.61,153,124924,812,0.05,59.76,3396,31205,0.0001,0.0421438068151474,,
,,125000,,0.05,,,31224,0.0001,0.024707792326807976,10.25,78.75
6.89,153,125306,816,0.05,61.28,3400,31301,0.0001,0.026681791990995407,,
6.83,153,125503,817,0.05,60.7,3404,31350,0.0001,0.03315877914428711,,
6.73,153,125655,818,0.05,59.69,3408,31388,0.0001,0.021091215312480927,,
6.62,153,125828,819,0.05,58.92,3412,31431,0.0001,0.034393392503261566,,
6.56,153,126012,820,0.05,58.82,3416,31477,0.0001,0.03415001183748245,,
6.59,153,126272,822,0.05,59.07,3420,31542,0.0001,0.02988101914525032,,
6.82,153,126638,825,0.05,60.64,3424,31634,0.0001,0.025161288678646088,,
6.79,153,126837,826,0.05,60.45,3428,31684,0.0001,0.023817922919988632,,
6.82,153,127163,828,0.05,60.57,3432,31765,0.0001,0.0312509648501873,,
7.01,153,127425,830,0.05,61.67,3436,31831,0.0001,0.014982829801738262,,
7.05,153,127703,831,0.05,62.12,3440,31900,0.0001,0.016712388023734093,,
6.92,153,127885,832,0.05,61.32,3444,31946,0.0001,0.017409484833478928,,
7.08,153,128246,834,0.05,62.7,3448,32036,0.0001,0.038171231746673584,,
7.11,153,128450,836,0.05,62.67,3452,32087,0.0001,0.025517567992210388,,
7.36,153,128796,841,0.05,64.28,3456,32173,0.0001,0.03347481042146683,,
7.13,153,128956,842,0.05,63.0,3460,32213,0.0001,0.02759530581533909,,
7.07,153,129184,843,0.05,62.56,3464,32270,0.0001,0.0385933443903923,,
7.12,153,129450,845,0.05,62.81,3468,32337,0.0001,0.02533278986811638,,
7.41,153,129774,847,0.05,64.68,3472,32418,0.0001,0.05027719587087631,,
7.34,153,130026,849,0.05,63.91,3476,32481,0.0001,0.04490894451737404,,
7.45,153,130368,851,0.05,65.24,3480,32566,0.0001,0.03197292238473892,,
7.4,153,130628,853,0.05,64.68,3484,32631,0.0001,0.02613646537065506,,
7.52,152,130973,856,0.05,65.62,3488,32718,0.0001,0.022081635892391205,,
7.64,152,131449,859,0.05,67.06,3492,32837,0.0001,0.01962820440530777,,
7.89,153,131799,861,0.05,68.75,3496,32924,0.0001,0.02260621078312397,,
7.66,153,132057,862,0.05,67.51,3500,32989,0.0001,0.05078186094760895,,
7.79,153,132374,864,0.05,68.71,3504,33068,0.0001,0.019557597115635872,,
8.05,153,132759,866,0.05,71.04,3508,33164,0.0001,0.0619489811360836,,
8.24,153,133049,869,0.05,72.21,3512,33237,0.0001,0.07611837983131409,,
8.37,153,133306,871,0.05,72.94,3516,33301,0.0001,0.015762001276016235,,
8.43,153,133618,872,0.05,73.46,3520,33379,0.0001,0.03733684867620468,,
8.23,153,133862,874,0.05,72.24,3524,33440,0.0001,0.019923649728298187,,
8.53,153,134305,876,0.05,74.68,3528,33551,0.0001,0.02198583260178566,,
8.44,153,134619,878,0.05,74.56,3532,33629,0.0001,0.027371838688850403,,
8.45,153,134961,880,0.05,75.36,3536,33715,0.0001,0.05018030107021332,,
8.57,153,135338,883,0.05,76.35,3540,33809,0.0001,0.02803230658173561,,
8.74,153,135691,886,0.05,78.06,3544,33897,0.0001,0.04412974417209625,,
8.61,153,135940,887,0.05,76.94,3548,33959,0.0001,0.01721864938735962,,
8.71,153,136267,890,0.05,78.17,3552,34041,0.0001,0.027673030272126198,,
8.76,153,136639,892,0.05,78.43,3556,34134,0.0001,0.020851314067840576,,
8.98,153,136929,894,0.05,79.73,3560,34207,0.0001,0.044344041496515274,,
8.92,153,137148,896,0.05,79.64,3564,34261,0.0001,0.04530885070562363,,
8.9,152,137445,898,0.05,79.95,3568,34336,0.0001,0.01728123240172863,,
8.77,152,137690,900,0.05,79.16,3572,34397,0.0001,0.01868264190852642,,
8.94,153,138070,902,0.05,80.44,3576,34492,0.0001,0.02216314896941185,,
8.91,153,138350,903,0.05,79.82,3580,34562,0.0001,0.0400083027780056,,
8.86,153,138623,905,0.05,79.95,3584,34630,0.0001,0.021883010864257812,,
8.73,153,138877,906,0.05,79.04,3588,34694,0.0001,0.01678849570453167,,
8.51,153,139111,908,0.05,76.62,3592,34752,0.0001,0.03741784021258354,,
8.39,153,139408,910,0.05,76.09,3596,34826,0.0001,0.022083105519413948,,
8.37,153,139646,912,0.05,75.89,3600,34886,0.0001,0.025870680809020996,,
8.35,153,139905,914,0.05,75.31,3604,34951,0.0001,0.04249195381999016,,
8.23,152,140152,916,0.05,73.93,3608,35012,0.0001,0.025478778406977654,,
8.29,152,140522,918,0.05,74.73,3612,35105,0.0001,0.02879660576581955,,
8.26,152,140754,920,0.05,74.48,3616,35163,0.0001,0.019472584128379822,,
8.15,153,140995,921,0.05,73.77,3620,35223,0.0001,0.027460383251309395,,
8.3,153,141308,923,0.05,74.46,3624,35301,0.0001,0.01191061083227396,,
8.14,152,141611,925,0.05,73.06,3628,35377,0.0001,0.026385415345430374,,
7.95,152,141768,927,0.05,71.49,3632,35416,0.0001,0.04284904897212982,,
8.0,152,142076,929,0.05,71.15,3636,35493,0.0001,0.04760152846574783,,
7.94,152,142407,931,0.05,70.69,3640,35576,0.0001,0.026075022295117378,,
7.87,152,142624,932,0.05,69.33,3644,35630,0.0001,0.04714459925889969,,
7.86,152,142854,933,0.05,69.14,3648,35688,0.0001,0.041845157742500305,,
7.85,153,143121,935,0.05,68.54,3652,35755,0.0001,0.015174656175076962,,
7.7,153,143393,936,0.05,67.54,3656,35823,0.0001,0.04738830029964447,,
7.66,153,143693,938,0.05,67.64,3660,35898,0.0001,0.023721404373645782,,
7.74,153,143963,940,0.05,68.15,3664,35965,0.0001,0.02102905511856079,,
7.71,152,144229,942,0.05,67.84,3668,36032,0.0001,0.021327119320631027,,
7.69,153,144463,944,0.05,67.73,3672,36090,0.0001,0.039442285895347595,,
7.52,153,144739,945,0.05,66.69,3676,36159,0.0001,0.01817461848258972,,
7.59,153,145080,947,0.05,67.3,3680,36244,0.0001,0.03352963924407959,,
7.74,153,145421,949,0.05,67.98,3684,36330,0.0001,0.01749878004193306,,
7.55,153,145545,950,0.05,66.68,3688,36361,0.0001,0.024127639830112457,,
7.67,153,145858,952,0.05,67.47,3692,36439,0.0001,0.01813119277358055,,
7.66,153,146107,953,0.05,66.99,3696,36501,0.0001,0.0530933141708374,,
7.94,153,146523,957,0.05,68.77,3700,36605,0.0001,0.030582193285226822,,
7.86,153,146732,958,0.05,68.27,3704,36657,0.0001,0.013446439057588577,,
7.75,153,146924,959,0.05,67.72,3708,36705,0.0001,0.022385679185390472,,
7.6,153,147180,961,0.05,66.58,3712,36769,0.0001,0.024456344544887543,,
7.75,153,147506,962,0.05,67.52,3716,36851,0.0001,0.04902590066194534,,
7.78,153,147722,964,0.05,67.27,3720,36905,0.0001,0.015094632282853127,,
7.8,153,148036,965,0.05,67.28,3724,36983,0.0001,0.029688477516174316,,
7.67,153,148240,967,0.05,66.29,3728,37034,0.0001,0.04046862572431564,,
7.92,153,148561,969,0.05,67.93,3732,37115,0.0001,0.03873879835009575,,
7.74,153,148770,971,0.05,66.94,3736,37167,0.0001,0.04110344499349594,,
7.6,153,148954,972,0.05,65.47,3740,37213,0.0001,0.05837908387184143,,
7.53,153,149140,973,0.05,65.16,3744,37259,0.0001,0.04304322600364685,,
7.57,153,149417,975,0.05,65.63,3748,37329,0.0001,0.05337142199277878,,
7.47,153,149678,976,0.05,65.57,3752,37394,0.0001,0.025120142847299576,,
7.41,153,149913,978,0.05,65.2,3756,37453,0.0001,0.04695979505777359,,
,,150000,,0.05,,,37474,0.0001,0.02279924973845482,8.25,76.5
7.51,152,150228,982,0.05,65.35,3760,37531,0.0001,0.030202830210328102,,
7.66,152,150568,985,0.05,66.05,3764,37616,0.0001,0.018815085291862488,,
7.63,152,150779,987,0.05,65.5,3768,37669,0.0001,0.036884065717458725,,
7.69,152,151064,988,0.05,66.01,3772,37740,0.0001,0.047842055559158325,,
7.55,152,151214,989,0.05,64.75,3776,37778,0.0001,0.02196606807410717,,
7.66,152,151600,991,0.05,65.2,3780,37874,0.0001,0.06273296475410461,,
7.8,152,152034,994,0.05,66.13,3784,37983,0.0001,0.02742767706513405,,
8.04,152,152323,995,0.05,67.78,3788,38055,0.0001,0.02639811486005783,,
7.92,152,152585,997,0.05,67.27,3792,38121,0.0001,0.020907195284962654,,
8.05,152,152897,1000,0.05,67.9,3796,38199,0.0001,0.017837751656770706,,
7.94,152,153221,1002,0.05,66.98,3800,38280,0.0001,0.02027824893593788,,
8.08,152,153596,1004,0.05,68.64,3804,38373,0.0001,0.04337930679321289,,
8.17,152,153829,1005,0.05,69.05,3808,38432,0.0001,0.02431011199951172,,
8.48,152,154288,1008,0.05,71.08,3812,38546,0.0001,0.01831812784075737,,
8.42,153,154626,1010,0.05,71.2,3816,38631,0.0001,0.0273677259683609,,
8.59,153,154944,1012,0.05,72.22,3820,38710,0.0001,0.04615236446261406,,
8.33,152,155057,1013,0.05,70.21,3824,38739,0.0001,0.020677100867033005,,
8.46,152,155406,1016,0.05,71.66,3828,38826,0.0001,0.03286335617303848,,
8.54,152,155775,1018,0.05,72.14,3832,38918,0.0001,0.0512404590845108,,
8.61,152,156008,1019,0.05,72.38,3836,38976,0.0001,0.04521707817912102,,
8.75,153,156318,1021,0.05,73.64,3840,39054,0.0001,0.039211831986904144,,
8.77,153,156539,1022,0.05,73.99,3844,39109,0.0001,0.02292471006512642,,
8.86,153,156890,1024,0.05,74.73,3848,39197,0.0001,0.023674072697758675,,
8.86,153,157120,1026,0.05,74.42,3852,39254,0.0001,0.060697898268699646,,
9.13,153,157560,1029,0.05,76.47,3856,39364,0.0001,0.04245996102690697,,
9.01,153,157780,1031,0.05,75.52,3860,39419,0.0001,0.04847823083400726,,
8.85,153,158007,1032,0.05,74.39,3864,39476,0.0001,0.012671038508415222,,
8.88,153,158261,1033,0.05,74.82,3868,39540,0.0001,0.052648961544036865,,
8.85,153,158523,1035,0.05,74.59,3872,39605,0.0001,0.03261300176382065,,
9.21,153,158946,1037,0.05,77.32,3876,39711,0.0001,0.013414276763796806,,
9.0,153,159200,1039,0.05,76.0,3880,39774,0.0001,0.021776558831334114,,
8.78,153,159527,1041,0.05,74.93,3884,39856,0.0001,0.02868516743183136,,
8.78,153,159791,1043,0.05,74.68,3888,39922,0.0001,0.02422763779759407,,
8.96,152,160172,1047,0.05,75.87,3892,40017,0.0001,0.034563686698675156,,
9.12,153,160617,1049,0.05,77.2,3896,40129,0.0001,0.02210427075624466,,
9.09,153,160952,1051,0.05,77.31,3900,40212,0.0001,0.013277851976454258,,
8.86,153,161131,1052,0.05,75.35,3904,40257,0.0001,0.04678281396627426,,
8.92,153,161402,1053,0.05,75.73,3908,40325,0.0001,0.041786178946495056,,
8.6,153,161638,1055,0.05,73.5,3912,40384,0.0001,0.038315996527671814,,
8.67,153,161946,1058,0.05,73.2,3916,40461,0.0001,0.0838850885629654,,
8.51,153,162189,1059,0.05,72.45,3920,40522,0.0001,0.06499359756708145,,
8.59,153,162369,1060,0.05,73.12,3924,40567,0.0001,0.04502163827419281,,
8.51,153,162623,1062,0.05,72.17,3928,40630,0.0001,0.024597465991973877,,
8.59,153,163045,1064,0.05,72.7,3932,40736,0.0001,0.02213129773736,,
8.72,153,163369,1066,0.05,73.61,3936,40817,0.0001,0.026215026155114174,,
8.91,153,163793,1068,0.05,74.75,3940,40923,0.0001,0.024084800854325294,,
8.94,153,164032,1070,0.05,74.93,3944,40982,0.0001,0.029855912551283836,,
8.65,153,164162,1071,0.05,72.72,3948,41015,0.0001,0.028827503323554993,,
8.89,153,164589,1074,0.05,74.69,3952,41122,0.0001,0.02575586922466755,,
8.71,153,164867,1076,0.05,73.07,3956,41191,0.0001,0.03533613681793213,,
8.9,153,165240,1078,0.05,74.6,3960,41284,0.0001,0.022925332188606262,,
9.04,153,165584,1080,0.05,75.77,3964,41370,0.0001,0.015062081627547741,,
8.95,153,165756,1081,0.05,74.95,3968,41413,0.0001,0.02763252705335617,,
9.03,153,166042,1082,0.05,75.19,3972,41485,0.0001,0.02766118198633194,,
8.74,153,166243,1084,0.05,72.97,3976,41535,0.0001,0.025214042514562607,,
8.92,153,166599,1086,0.05,73.99,3980,41624,0.0001,0.043429065495729446,,
8.98,153,166909,1089,0.05,73.82,3984,41702,0.0001,0.023152871057391167,,
9.01,153,167229,1090,0.05,74.38,3988,41782,0.0001,0.03999244049191475,,
8.9,153,167510,1092,0.05,73.38,3992,41852,0.0001,0.02636420913040638,,
8.49,153,167684,1093,0.05,70.67,3996,41895,0.0001,0.029318438842892647,,
8.53,153,168030,1095,0.05,70.78,4000,41982,0.0001,0.03240823745727539,,
8.72,153,168308,1096,0.05,71.77,4004,42051,0.0001,0.017222359776496887,,
8.78,153,168648,1098,0.05,72.46,4008,42136,0.0001,0.04279167205095291,,
8.75,153,168884,1100,0.05,72.46,4012,42195,0.0001,0.04587515443563461,,
8.66,153,169153,1102,0.05,72.07,4016,42263,0.0001,0.015203249640762806,,
8.56,153,169311,1103,0.05,71.22,4020,42302,0.0001,0.090254046022892,,
8.97,153,169773,1106,0.05,74.04,4024,42418,0.0001,0.042188748717308044,,
9.05,153,170113,1109,0.05,74.9,4028,42503,0.0001,0.03472813218832016,,
8.7,153,170331,1110,0.05,72.86,4032,42557,0.0001,0.013332512229681015,,
8.66,153,170601,1111,0.05,72.32,4036,42625,0.0001,0.0513930544257164,,
8.41,153,170907,1114,0.05,71.14,4040,42701,0.0001,0.041678737848997116,,
8.37,153,171130,1116,0.05,70.98,4044,42757,0.0001,0.030340582132339478,,
8.69,153,171484,1118,0.05,73.22,4048,42845,0.0001,0.03644796833395958,,
8.51,153,171737,1119,0.05,71.48,4052,42909,0.0001,0.026239264756441116,,
8.29,153,171886,1120,0.05,70.19,4056,42946,0.0001,0.028483659029006958,,
8.09,153,172106,1121,0.05,68.66,4060,43001,0.0001,0.031802039593458176,,
7.99,153,172364,1123,0.05,67.8,4064,43065,0.0001,0.022265102714300156,,
8.13,153,172620,1124,0.05,68.64,4068,43129,0.0001,0.03236880898475647,,
8.1,153,172916,1126,0.05,68.74,4072,43203,0.0001,0.06220235675573349,,
8.26,153,173224,1128,0.05,69.81,4076,43280,0.0001,0.03857732564210892,,
8.11,153,173485,1131,0.05,68.86,4080,43346,0.0001,0.045177262276411057,,
8.09,153,173818,1132,0.05,69.09,4084,43429,0.0001,0.07649438083171844,,
8.13,153,174174,1134,0.05,69.45,4088,43518,0.0001,0.02455178089439869,,
8.0,153,174378,1135,0.05,68.68,4092,43569,0.0001,0.027917001396417618,,
8.16,153,174665,1137,0.05,69.81,4096,43641,0.0001,0.024624131619930267,,
7.91,153,174843,1138,0.05,68.13,4100,43685,0.0001,0.036823950707912445,,
,,175000,,0.05,,,43724,0.0001,0.034084416925907135,10.0,76.25
7.82,153,175071,1141,0.05,67.63,4104,43742,0.0001,0.02499409392476082,,
7.76,153,175322,1143,0.05,66.74,4108,43805,0.0001,0.07630085945129395,,
7.71,153,175503,1145,0.05,66.19,4112,43850,0.0001,0.01972099207341671,,
7.76,153,175861,1146,0.05,67.08,4116,43940,0.0001,0.06389423459768295,,
7.72,153,176010,1147,0.05,66.99,4120,43977,0.0001,0.03438148647546768,,
7.31,153,176181,1148,0.05,64.08,4124,44020,0.0001,0.05893556401133537,,
7.35,153,176480,1150,0.05,63.67,4128,44094,0.0001,0.036771468818187714,,
7.65,153,176919,1152,0.05,65.88,4132,44204,0.0001,0.02485894225537777,,
7.72,153,177252,1154,0.05,66.51,4136,44287,0.0001,0.019204046577215195,,
7.77,153,177552,1157,0.05,66.45,4140,44362,0.0001,0.02539929375052452,,
8.01,153,177990,1160,0.05,68.6,4144,44472,0.0001,0.015693407505750656,,
7.95,153,178284,1162,0.05,68.0,4148,44545,0.0001,0.010123562067747116,,
7.88,153,178502,1163,0.05,67.65,4152,44600,0.0001,0.05351279675960541,,
8.18,153,178868,1165,0.05,69.82,4156,44691,0.0001,0.018952472135424614,,
8.32,153,179147,1166,0.05,70.41,4160,44761,0.0001,0.05253900587558746,,
8.26,153,179361,1168,0.05,69.97,4164,44815,0.0001,0.04450389742851257,,
8.36,153,179768,1171,0.05,71.48,4168,44916,0.0001,0.0843900814652443,,
8.17,153,179933,1172,0.05,70.17,4172,44958,0.0001,0.041116341948509216,,
8.08,153,180180,1175,0.05,69.56,4176,45019,0.0001,0.04374352842569351,,
7.98,153,180366,1176,0.05,68.81,4180,45066,0.0001,0.0322437509894371,,
7.73,153,180578,1177,0.05,67.6,4184,45119,0.0001,0.029587652534246445,,
7.49,153,180755,1178,0.05,65.81,4188,45163,0.0001,0.027456460520625114,,
7.54,153,181003,1179,0.05,66.25,4192,45225,0.0001,0.03544919565320015,,
7.37,153,181169,1180,0.05,65.04,4196,45267,0.0001,0.04205019026994705,,
7.42,153,181408,1182,0.05,65.65,4200,45326,0.0001,0.039758164435625076,,
7.5,153,181672,1183,0.05,66.01,4204,45392,0.0001,0.05309763550758362,,
7.5,153,181947,1186,0.05,66.25,4208,45461,0.0001,0.027456242591142654,,
7.58,153,182176,1188,0.05,66.73,4212,45518,0.0001,0.02617752179503441,,
7.33,153,182336,1189,0.05,64.75,4216,45558,0.0001,0.03554140031337738,,
7.8,153,182797,1191,0.05,67.87,4220,45674,0.0001,0.04133740812540054,,
8.02,153,183137,1193,0.05,69.56,4224,45759,0.0001,0.025429023429751396,,
7.98,153,183433,1195,0.05,69.53,4228,45833,0.0001,0.06936651468276978,,
7.62,153,183567,1195,0.05,66.48,4232,45866,0.0001,0.043346107006073,,
7.6,153,183932,1198,0.05,66.8,4236,45957,0.0001,0.0307965986430645,,
7.49,153,184131,1199,0.05,65.79,4240,46007,0.0001,0.06224758177995682,,
7.49,153,184491,1202,0.05,65.01,4244,46097,0.0001,0.08010313659906387,,
7.5,153,184821,1204,0.05,65.37,4248,46180,0.0001,0.016184110194444656,,
7.5,153,184997,1205,0.05,64.95,4252,46224,0.0001,0.054440177977085114,,
7.36,153,185242,1206,0.05,63.74,4256,46285,0.0001,0.05289601534605026,,
7.36,153,185586,1208,0.05,64.39,4260,46371,0.0001,0.05206397920846939,,
7.48,153,185897,1210,0.05,65.36,4264,46449,0.0001,0.036749694496393204,,
7.27,153,186114,1211,0.05,63.46,4268,46503,0.0001,0.02490765042603016,,
7.56,153,186501,1214,0.05,65.68,4272,46600,0.0001,0.029565967619419098,,
7.47,153,186717,1216,0.05,65.37,4276,46654,0.0001,0.04909564554691315,,
7.55,153,186950,1218,0.05,65.84,4280,46712,0.0001,0.022935304790735245,,
7.58,153,187130,1219,0.05,65.52,4284,46757,0.0001,0.019226916134357452,,
7.97,153,187574,1221,0.05,68.19,4288,46868,0.0001,0.04760514199733734,,
7.95,153,187785,1222,0.05,67.82,4292,46921,0.0001,0.02877027355134487,,
8.28,153,188141,1224,0.05,69.72,4296,47010,0.0001,0.028173280879855156,,
8.31,153,188369,1226,0.05,69.61,4300,47067,0.0001,0.01253033522516489,,
8.25,153,188619,1227,0.05,69.47,4304,47129,0.0001,0.03682318329811096,,
8.27,153,188932,1230,0.05,69.85,4308,47207,0.0001,0.0308093074709177,,
8.26,153,189133,1233,0.05,69.57,4312,47258,0.0001,0.01569398120045662,,
8.57,153,189486,1237,0.05,71.5,4316,47346,0.0001,0.03737610578536987,,
8.19,153,189704,1238,0.05,69.07,4320,47400,0.0001,0.02822779305279255,,
8.28,153,190112,1242,0.05,69.75,4324,47502,0.0001,0.07572511583566666,,
8.18,153,190349,1243,0.05,69.16,4328,47562,0.0001,0.08155685663223267,,
8.24,153,190525,1244,0.05,69.58,4332,47606,0.0001,0.07171987742185593,,
8.06,153,190750,1246,0.05,68.18,4336,47662,0.0001,0.06473074108362198,,
8.08,152,190967,1248,0.05,68.36,4340,47716,0.0001,0.11708143353462219,,
8.01,152,191315,1251,0.05,68.24,4344,47803,0.0001,0.029568703845143318,,
7.95,152,191580,1252,0.05,67.59,4348,47869,0.0001,0.03920964151620865,,
8.01,152,191824,1254,0.05,68.27,4352,47930,0.0001,0.013681490905582905,,
8.14,152,192180,1256,0.05,69.38,4356,48019,0.0001,0.04530612751841545,,
7.87,153,192341,1257,0.05,67.55,4360,48060,0.0001,0.02404194325208664,,
7.91,153,192646,1258,0.05,67.49,4364,48136,0.0001,0.022695880383253098,,
8.2,152,193038,1261,0.05,69.24,4368,48234,0.0001,0.01918918639421463,,
8.29,152,193455,1264,0.05,69.54,4372,48338,0.0001,0.04415948688983917,,
8.52,152,193833,1266,0.05,71.16,4376,48433,0.0001,0.036994412541389465,,
8.43,153,194028,1268,0.05,70.78,4380,48481,0.0001,0.03599822521209717,,
8.75,153,194401,1270,0.05,72.71,4384,48575,0.0001,0.041940394788980484,,
8.63,153,194747,1272,0.05,71.73,4388,48661,0.0001,0.027211692184209824,,
8.72,153,195065,1273,0.05,72.8,4392,48741,0.0001,0.057635411620140076,,
8.72,153,195416,1276,0.05,72.75,4396,48828,0.0001,0.033583275973796844,,
8.67,153,195616,1278,0.05,72.47,4400,48878,0.0001,0.04117760807275772,,
8.68,153,195852,1279,0.05,72.33,4404,48937,0.0001,0.026783430948853493,,
8.61,153,196110,1281,0.05,71.78,4408,49002,0.0001,0.035608720034360886,,
8.56,153,196303,1282,0.05,71.7,4412,49050,0.0001,0.0280156247317791,,
8.47,153,196579,1283,0.05,70.93,4416,49119,0.0001,0.048265233635902405,,
8.59,153,196867,1285,0.05,71.63,4420,49191,0.0001,0.040241438895463943,,
8.43,153,197198,1287,0.05,70.86,4424,49274,0.0001,0.10669802129268646,,
8.65,153,197566,1289,0.05,72.17,4428,49366,0.0001,0.06746277958154678,,
8.89,153,197908,1292,0.05,73.83,4432,49451,0.0001,0.13252121210098267,,
9.13,153,198259,1294,0.05,75.09,4436,49539,0.0001,0.03663169592618942,,
9.39,153,198659,1296,0.05,76.92,4440,49639,0.0001,0.10244110226631165,,
9.35,153,198974,1298,0.05,76.59,4444,49718,0.0001,0.030854273587465286,,
9.29,153,199177,1299,0.05,75.97,4448,49769,0.0001,0.015027351677417755,,
9.18,153,199376,1301,0.05,75.52,4452,49818,0.0001,0.06651873886585236,,
9.19,153,199723,1302,0.05,75.43,4456,49905,0.0001,0.056661784648895264,,
,,200000,,0.05,,,49974,0.0001,0.021396946161985397,11.5,87.25
